closes,dates,volumes
9973.59211951887,2018-02-22 00:00:00.000,4574800113.397884
10032.863112314,2018-02-23 00:00:00.000,4626064156.354444
10301.883609336,2018-02-24 00:00:00.000,4009462976.493817
9742.62819006538,2018-02-25 00:00:00.000,3465387501.6656966
9699.51718151529,2018-02-26 00:00:00.000,2743650277.5619
10355.5781264856,2018-02-27 00:00:00.000,3646748812.403751
10709.3884310463,2018-02-28 00:00:00.000,3398119467.1062694
10346.664931035,2018-03-01 00:00:00.000,3182259829.3149323
10859.5521943893,2018-03-02 00:00:00.000,2892166041.0523987
11098.0758092511,2018-03-03 00:00:00.000,3031487197.1333075
11356.0416016724,2018-03-04 00:00:00.000,3019436740.238814
11286.6762891691,2018-03-05 00:00:00.000,2580256309.470718
11526.4209302906,2018-03-06 00:00:00.000,2693945511.0085077
10727.716249205,2018-03-07 00:00:00.000,3618749298.786025
9999.68248604677,2018-03-08 00:00:00.000,4896773758.150409
9420.85488958591,2018-03-09 00:00:00.000,4028135943.9580393
9276.33759031006,2018-03-10 00:00:00.000,5476476288.950579
8890.86580399612,2018-03-11 00:00:00.000,3260891795.801318
9512.45611286134,2018-03-12 00:00:00.000,3876612721.9476624
9232.70587979953,2018-03-13 00:00:00.000,4019736166.690967
9216.53097626842,2018-03-14 00:00:00.000,3628990704.0064235
8307.22338626638,2018-03-15 00:00:00.000,4020163253.1929836
8359.36528334063,2018-03-16 00:00:00.000,4571407139.639841
8520.00815917187,2018-03-17 00:00:00.000,3070872383.1616874
8063.4097921227,2018-03-18 00:00:00.000,2591898944.228953
8217.84219996114,2018-03-19 00:00:00.000,4330642347.54297
8640.52143024258,2018-03-20 00:00:00.000,4276409099.7044716
8926.82049620007,2018-03-21 00:00:00.000,3554700592.279649
8970.31790627893,2018-03-22 00:00:00.000,3081152046.0236883
8736.38576909829,2018-03-23 00:00:00.000,2931676659.5938525
8736.38576909829,2018-03-23 00:00:00.000,2931676659.5938525
8824.59283177853,2018-03-24 00:00:00.000,2877067842.098429
8621.15079225785,2018-03-25 00:00:00.000,2444371384.2694945
8478.63819558905,2018-03-26 01:00:00.000,2066020545.3926063
8186.19606281355,2018-03-27 01:00:00.000,2972024162.97679
7836.76304425289,2018-03-28 01:00:00.000,2653185409.403986
7930.77954092755,2018-03-29 01:00:00.000,2033730316.7590542
7126.89519256736,2018-03-30 01:00:00.000,3680239216.3167896
6897.26857786945,2018-03-31 01:00:00.000,4264255594.746104
6975.27531402076,2018-04-01 01:00:00.000,2565052340.2323847
6836.57232729678,2018-04-02 01:00:00.000,2649647152.1697764
7080.41723231299,2018-04-03 01:00:00.000,2253363912.1674647
7464.35609406668,2018-04-04 01:00:00.000,2762080502.6107836
6845.31597826858,2018-04-05 01:00:00.000,2544238382.121464
6855.42230460675,2018-04-06 01:00:00.000,2568972345.7027025
6628.75445585626,2018-04-07 01:00:00.000,1840465005.5711513
6884.47723505995,2018-04-08 01:00:00.000,1856418405.5749633
6984.8089659738,2018-04-09 01:00:00.000,1413593787.1878273
6778.4915700774,2018-04-10 01:00:00.000,2437632634.2860556
6829.31650379539,2018-04-11 01:00:00.000,1550558592.492434
6925.10199547663,2018-04-12 01:00:00.000,1586992258.3407943
7836.39699399927,2018-04-13 01:00:00.000,4980342880.0008135
7845.75284010594,2018-04-14 01:00:00.000,3910297535.1571007
7897.71993085806,2018-04-15 01:00:00.000,2294693915.2394795
8258.06708369755,2018-04-16 01:00:00.000,2350690710.8285303
8030.99926195254,2018-04-17 01:00:00.000,2754142166.1939588
7873.63551010255,2018-04-18 01:00:00.000,2491337660.023414
8097.41823310301,2018-04-19 01:00:00.000,2326968646.2908115
8277.46063916253,2018-04-20 01:00:00.000,2422027692.486585
8499.45000871487,2018-04-21 01:00:00.000,2961030105.150343
8878.42826029723,2018-04-22 01:00:00.000,3214807963.4541373
8769.01199947348,2018-04-23 01:00:00.000,2503340749.6093006
8881.39170434545,2018-04-24 01:00:00.000,2205498227.200402
9716.48975733072,2018-04-25 01:00:00.000,4398198651.199843
8825.2025000693,2018-04-26 01:00:00.000,5523433548.358508
9221.86802618436,2018-04-27 01:00:00.000,3847600029.5564957
8940.38112200719,2018-04-28 01:00:00.000,2839339948.818213
9249.65952508923,2018-04-29 01:00:00.000,3006508147.8120923
9325.62885104679,2018-04-30 01:00:00.000,2827554754.4722853
9198.18950997327,2018-05-01 01:00:00.000,2508704421.0187726
9024.3875117766,2018-05-02 01:00:00.000,2661071473.28962
9122.65301383019,2018-05-03 01:00:00.000,2179558786.4918017
9551.13518381566,2018-05-04 01:00:00.000,1228125377.9488525
9634.53822597227,2018-05-05 01:00:00.000,2695999383.5138526
9766.24448548887,2018-05-06 01:00:00.000,2617990803.561576
9583.87174550137,2018-05-07 01:00:00.000,2626417557.0669236
9308.26502572185,2018-05-08 01:00:00.000,2767085706.197567
9149.51783314723,2018-05-09 01:00:00.000,2455200521.7337303
9248.96039558449,2018-05-10 01:00:00.000,2363841215.4382
8969.94037574258,2018-05-11 01:00:00.000,2359598426.330252
8405.5605632418,2018-05-12 01:00:00.000,3726075355.3037004
8480.58037612559,2018-05-13 01:00:00.000,2995955136.9111686
8683.9862031429,2018-05-14 01:00:00.000,2283320839.5720086
8696.97400387283,2018-05-15 01:00:00.000,3143239503.891285
8473.34864905366,2018-05-16 01:00:00.000,2586241489.8424945
8343.1252216955,2018-05-17 01:00:00.000,2772906142.3921065
8056.05319237475,2018-05-18 01:00:00.000,2173653717.1690426
8202.82540955214,2018-05-19 01:00:00.000,2127912775.3863177
8180.62700991409,2018-05-20 01:00:00.000,1672351902.7302613
8443.26024591542,2018-05-21 01:00:00.000,1660868681.4973857
8354.99633591748,2018-05-22 01:00:00.000,1711697912.2659817
8009.2995067828,2018-05-23 01:00:00.000,1895031387.309464
7556.31604292077,2018-05-24 01:00:00.000,2777184892.7350817
7563.43546544346,2018-05-25 01:00:00.000,2602938656.909345
7472.02260174872,2018-05-26 01:00:00.000,1959178260.217828
7328.87167436352,2018-05-27 01:00:00.000,1289488237.4471545
7326.64394017867,2018-05-28 01:00:00.000,1247227035.27444
7111.06892466996,2018-05-29 01:00:00.000,1770692328.4028218
7451.2308372653,2018-05-30 01:00:00.000,2224251684.1663904
7380.8515577098,2018-05-31 01:00:00.000,1772428207.794572
7460.16694986577,2018-06-01 01:00:00.000,1714862985.0808516
7487.07630453815,2018-06-02 01:00:00.000,1637953742.8095627
7567.51293761927,2018-06-03 01:00:00.000,1531230053.8451543
7639.87944568278,2018-06-04 01:00:00.000,1432775393.8161438
7463.65499554503,2018-06-05 01:00:00.000,1643488925.3602982
7569.01133988542,2018-06-06 01:00:00.000,1754013549.8288014
7605.57848860797,2018-06-07 01:00:00.000,1562705992.3836496
7613.77739337755,2018-06-08 01:00:00.000,1459894514.226805
7561.16610052452,2018-06-09 01:00:00.000,1362045102.4224646
7415.00137858946,2018-06-10 01:00:00.000,1102262799.2103968
6767.49948454925,2018-06-11 01:00:00.000,2788497500.7839518
6880.13364875604,2018-06-12 01:00:00.000,1973448735.786416
6581.82807522796,2018-06-13 01:00:00.000,2060764062.9813228
6334.09890642618,2018-06-14 01:00:00.000,2571112868.4509044
6644.72067973844,2018-06-15 01:00:00.000,2354179149.4928327
6406.80704950998,2018-06-16 01:00:00.000,1740752641.6341267
6478.81592433021,2018-06-17 01:00:00.000,1306649275.5030081
6418.85000188746,2018-06-18 01:00:00.000,1120785833.1800666
6677.53340291194,2018-06-19 01:00:00.000,1750367371.2555826
6708.68182027534,2018-06-20 01:00:00.000,1649449915.2393851
6714.37546123014,2018-06-21 01:00:00.000,1626421446.364752
6690.832151608,2018-06-22 01:00:00.000,1400178395.5280418
6088.57944239075,2018-06-23 01:00:00.000,2932411240.2020984
6169.43726386169,2018-06-24 01:00:00.000,1635692582.8272383
6159.70719379414,2018-06-25 01:00:00.000,2452039491.998072
6241.84871170546,2018-06-26 01:00:00.000,4326984848.152794
6069.87260616628,2018-06-27 01:00:00.000,3248018159.5091834
6117.03640962264,2018-06-28 01:00:00.000,2057221707.976688
5879.98897440643,2018-06-29 01:00:00.000,1928320709.0794477
6182.25674792295,2018-06-30 01:00:00.000,2341618860.2006936
6366.49946751097,2018-07-01 01:00:00.000,2086842501.722632
6312.87724313135,2018-07-02 01:00:00.000,2601785821.8298526
6595.5473128085,2018-07-03 01:00:00.000,3392521918.1209335
6497.60735494217,2018-07-04 01:00:00.000,3013786718.6534033
6562.7217371211,2018-07-05 01:00:00.000,3111969366.0956326
6537.74087162192,2018-07-06 01:00:00.000,3315114737.710066
6603.29470396542,2018-07-07 01:00:00.000,4742128037.640009
6759.83608914527,2018-07-08 01:00:00.000,6047929422.833753
6700.63547905209,2018-07-09 01:00:00.000,5015170529.876131
6648.256795903321,2018-07-10 01:00:00.000,5246420831.047288
6303.380664729323,2018-07-11 01:00:00.000,4358427107.61466
6373.234804689936,2018-07-12 01:00:00.000,3969169303.744414
6230.5901971047815,2018-07-13 01:00:00.000,3534743492.203714
6248.397313033797,2018-07-14 01:00:00.000,3951261052.820787
6246.13741162634,2018-07-15 01:00:00.000,3709146622.835988
6349.695836710773,2018-07-16 01:00:00.000,2857367439.538571
6741.6919602852695,2018-07-17 01:00:00.000,4559363479.1402855
7303.373059795855,2018-07-18 01:00:00.000,6194130741.142913
7334.771372076191,2018-07-19 01:00:00.000,4843025304.5135565
7442.800738748321,2018-07-20 01:00:00.000,4107857510.670374
7331.871523239401,2018-07-21 00:59:29.646,3727831730.875354
7196.713438966818,2018-07-21 01:59:30.667,3529316839.656383
7251.439491707952,2018-07-21 02:59:30.139,3518138331.872992
7281.279321296591,2018-07-21 03:59:30.425,3553644858.0284367
7275.159425169134,2018-07-21 04:59:30.171,3561872065.389264
7289.812417234659,2018-07-21 05:59:29.830,3594241365.8315773
7308.039836089136,2018-07-21 06:59:30.725,3669508413.2536287
7330.713195279066,2018-07-21 07:59:29.335,3662269322.2066984
7311.679303221499,2018-07-21 08:59:30.403,3629789330.394246
7289.674463886499,2018-07-21 09:59:29.735,3578217970.3444633
7307.848298689841,2018-07-21 10:59:30.067,3595546201.089372
7287.728211149995,2018-07-21 11:59:29.559,3601751708.5874248
7305.303355152423,2018-07-21 12:59:30.759,3591107235.4426174
7316.9111094669115,2018-07-21 13:59:31.021,3580110516.040841
7338.557952618662,2018-07-21 14:59:32.468,3646082416.09404
7341.407491312073,2018-07-21 15:59:30.572,3679325225.9770494
7390.059091401672,2018-07-21 16:59:31.509,3843689885.058884
7375.274697486725,2018-07-21 17:23:02.579,3686533078.721351
7389.181168075524,2018-07-21 18:22:55.472,3342874498.0362444
7368.222334611273,2018-07-21 19:22:54.500,3156182190.3579855
7345.378283854884,2018-07-21 20:22:54.684,2898089752.817308
7336.449240023061,2018-07-21 21:22:55.992,2853610568.467636
7405.477054324809,2018-07-21 22:22:51.626,2883514559.645506
7385.892656359579,2018-07-21 23:22:54.316,2857464431.364627
7390.29035319263,2018-07-22 00:22:54.859,2864597112.0784197
7408.770459413628,2018-07-22 01:22:58.684,2928335342.4518867
7407.251547900344,2018-07-22 02:22:56.664,2979234967.441446
7421.080211395973,2018-07-22 03:22:56.202,3054296409.1964707
7389.234600757505,2018-07-22 04:22:57.681,3151765985.086957
7374.987877347297,2018-07-22 05:22:57.540,3270242703.6593347
7386.802860278244,2018-07-22 06:22:56.443,3335526843.5745735
7381.225810642922,2018-07-22 07:22:58.523,3337769754.1449018
7369.090619811926,2018-07-22 08:22:58.153,3324828950.9847693
7404.329652243504,2018-07-22 09:22:56.923,3369623073.484139
7410.545190165071,2018-07-22 10:22:57.952,3389891934.9811974
7418.82267403054,2018-07-22 11:22:57.431,3466221535.6945844
7423.556633225199,2018-07-22 12:22:55.891,3547230248.3195734
7419.055855862085,2018-07-22 13:22:58.254,3608625058.859141
7424.802698145467,2018-07-22 14:22:56.293,4826236349.530048
7479.430808466514,2018-07-22 15:22:57.207,5318341745.964615
7528.61362383839,2018-07-22 16:22:56.321,5607857787.897157
7515.526796707744,2018-07-22 17:23:00.719,5432465072.639655
7485.351920603197,2018-07-22 18:22:58.399,5499475600.756217
7511.329046548317,2018-07-22 19:22:58.400,5561221891.178565
7505.902939080644,2018-07-22 20:22:56.217,5615446419.646173
7519.334739454747,2018-07-22 21:22:56.524,5656692161.603923
7470.900500549495,2018-07-22 22:22:55.735,5632322707.673038
7360.949405316616,2018-07-22 23:22:55.878,5711613229.327534
7401.830940371256,2018-07-23 00:22:55.829,5739738874.974475
7442.321466138404,2018-07-23 01:22:56.337,5722493360.637435
7461.216016649934,2018-07-23 02:22:57.120,5642322741.015526
7563.478932015879,2018-07-23 03:22:54.737,5729420488.940405
7598.13111917053,2018-07-23 04:22:54.400,5971114126.033121
7630.849909673007,2018-07-23 05:22:54.347,5984747969.451466
7670.575784828366,2018-07-23 06:22:58.198,6063098266.821832
7673.016291052227,2018-07-23 07:22:58.858,6094135887.42561
7700.036510050308,2018-07-23 08:22:56.841,6265876380.097039
7726.108377242279,2018-07-23 09:22:57.941,6757150205.115001
7681.002635456613,2018-07-23 10:22:58.461,6933903522.967352
7683.37371855801,2018-07-23 11:22:56.392,7036727226.727336
7678.881006709965,2018-07-23 12:22:57.667,7136273167.521865
7665.340427252312,2018-07-23 13:22:57.485,7243304845.344739
7690.028769937271,2018-07-23 14:22:56.797,6158006494.721101
7685.296326072848,2018-07-23 15:22:57.825,5873192563.424443
7687.215940400757,2018-07-23 16:22:56.919,5748489976.415413
7704.264313327407,2018-07-23 17:23:02.627,5674565305.749795
7700.7191539500445,2018-07-23 18:22:58.028,5778522258.363992
7741.105524426606,2018-07-23 19:22:56.462,5876780521.521867
7748.713382377748,2018-07-23 20:22:55.451,6133035923.955881
7728.873608210004,2018-07-23 21:22:56.565,6221794295.27986
7721.531807189833,2018-07-23 22:22:57.949,6225597166.488907
7749.458684690014,2018-07-23 23:22:56.248,6147488802.862311
7714.457340567974,2018-07-24 00:22:56.119,6170729242.273183
7678.983587575658,2018-07-24 01:22:55.246,6163772105.876986
7729.949191461711,2018-07-24 02:22:54.831,6276644733.749526
7740.055959285665,2018-07-24 03:23:19.730,6210708757.980805
7740.055959285665,2018-07-24 03:26:58.679,6210708757.980805
7745.41731547974,2018-07-24 04:22:35.024,5999950263.665502
7774.923423612111,2018-07-24 05:22:36.247,6031437808.746351
7939.319990473581,2018-07-24 06:22:35.263,6260178849.440037
7971.2807746066555,2018-07-24 07:22:36.653,6483165412.173596
8020.5439364447075,2018-07-24 08:22:34.766,6495317586.340749
7976.832041235328,2018-07-24 09:22:35.818,6112118783.005285
7972.971296802041,2018-07-24 10:22:35.614,5938855295.557339
8000.1870362375685,2018-07-24 11:22:35.595,5894603660.868189
8116.788703707672,2018-07-24 12:22:35.297,6041488373.09418
8251.84693257344,2018-07-24 13:22:36.169,6225189107.478277
8171.012355272266,2018-07-24 14:22:35.731,6386958629.909379
8222.123340367589,2018-07-24 15:22:36.640,6498710038.03389
8147.856994104101,2018-07-24 16:22:34.300,6567092523.833145
8175.1505565177395,2018-07-24 17:22:34.792,6451706143.371002
8179.384545035648,2018-07-24 18:22:34.447,6435382312.514299
8189.369179235089,2018-07-24 19:22:35.175,5477084513.54156
8274.106491070637,2018-07-24 20:22:35.288,5391377509.870571
8197.418234660956,2018-07-24 21:22:35.503,5312934234.660216
8199.835266735598,2018-07-24 22:22:34.848,5275109814.0013075
8275.682698965895,2018-07-24 23:22:35.465,5329223032.195146
8309.08440181482,2018-07-25 00:22:35.310,5387792197.727322
8424.062635974418,2018-07-25 01:22:35.446,5636512032.721759
8409.775904505152,2018-07-25 02:22:35.544,5640436514.755661
8293.908414676882,2018-07-25 03:22:36.999,5551729602.370329
8311.841933164342,2018-07-25 04:22:34.946,5599834282.226312
8331.846939219104,2018-07-25 05:22:34.974,5605560914.954616
8385.35415826024,2018-07-25 06:22:35.615,5523307302.82767
8338.817878633165,2018-07-25 07:22:36.626,5290179834.25735
8316.098281680032,2018-07-25 08:22:36.588,5285558146.269204
8256.304996643725,2018-07-25 09:22:36.096,5189968783.563178
8219.846623838628,2018-07-25 10:22:36.379,5151429408.132165
8168.429771069944,2018-07-25 11:22:37.408,5122978552.354771
8182.79003965866,2018-07-25 12:22:36.545,5030022532.826242
8183.761127755312,2018-07-25 13:22:35.782,4788803918.066516
8199.329419997666,2018-07-25 14:22:35.708,4584258717.142616
8153.38074321688,2018-07-25 15:22:36.776,4524156445.656489
8146.317674033116,2018-07-25 16:22:35.806,4378024059.167298
8072.201214607505,2018-07-25 17:22:36.427,4523695374.023557
8120.827001572879,2018-07-25 18:22:35.737,4633251264.846066
8105.3389462633395,2018-07-25 19:22:37.274,4541735113.3595085
8089.106658020121,2018-07-25 20:22:35.783,4265489065.6183853
8111.872128917336,2018-07-25 21:22:36.694,4207480088.6754284
8197.103585985255,2018-07-25 22:22:36.585,4226058860.4665213
8235.649947256452,2018-07-25 23:22:36.086,4293305126.508596
8250.407986197733,2018-07-26 00:22:35.625,4226149700.6026964
8181.43607251954,2018-07-26 01:22:36.067,4035325877.64974
8210.142476450637,2018-07-26 02:22:35.123,3975632348.477835
8151.006309304722,2018-07-26 03:22:37.427,3800017078.253642
8151.054886775468,2018-07-26 04:22:36.266,3631203547.6523705
8181.319298274522,2018-07-26 05:22:36.591,3557744467.6010413
8181.617377657565,2018-07-26 06:22:36.181,3486092931.5949006
8176.037495732039,2018-07-26 07:22:35.513,3424041694.8855014
8237.602288056576,2018-07-26 08:22:36.294,3443897842.5470476
8235.503287874637,2018-07-26 09:22:36.065,3463768044.162753
8238.039182099765,2018-07-26 10:22:35.975,3430599827.3552275
8257.904196587713,2018-07-26 11:22:36.758,3386607036.2056637
8217.501576570794,2018-07-26 12:22:36.818,3378698916.666416
8186.1768912830385,2018-07-26 13:22:36.491,3391051973.920223
8195.00417969692,2018-07-26 14:22:36.113,3427080244.3783593
8148.4901295910895,2018-07-26 15:22:36.485,3400686426.5984893
8188.111563396429,2018-07-26 16:22:37.379,3440426352.143697
8162.6132754249975,2018-07-26 17:22:37.091,3074448799.941802
8181.786069070879,2018-07-26 18:22:36.021,2999812788.3871436
8180.917034008737,2018-07-26 19:22:36.415,2974483459.6209683
8194.25697534302,2018-07-26 20:22:36.107,2935772667.0570726
8213.794517563358,2018-07-26 21:22:36.425,2940865029.509676
8083.372094519097,2018-07-26 22:22:41.984,3034799061.8723645
7978.433976758749,2018-07-26 23:22:41.766,3218066538.2894616
7836.088115352909,2018-07-27 00:22:41.742,3332808711.896578
7924.466512575487,2018-07-27 01:22:33.935,3433390366.885969
7896.604043984137,2018-07-27 02:22:33.269,3455536009.225827
7893.433328947173,2018-07-27 03:22:35.999,3523095444.3529143
7874.011536420625,2018-07-27 04:22:33.156,3568164672.499369
7912.494561210851,2018-07-27 05:22:35.301,3580109751.0414395
7909.782318575863,2018-07-27 05:26:56.098,3578928141.4218373
7908.308662838092,2018-07-27 06:24:54.854,3575085526.810069
7887.255993656003,2018-07-27 07:24:54.189,3556671223.5307093
7880.572987128184,2018-07-27 08:24:55.678,3492431530.528231
7914.320696312622,2018-07-27 09:24:57.428,3496852120.1361775
7937.397437187106,2018-07-27 10:24:57.698,3535661847.7065067
7937.085519303534,2018-07-27 10:57:09.619,3538509444.8814645
7931.109832702508,2018-07-27 11:56:44.253,3448489425.9264765
7907.470971416378,2018-07-27 12:56:31.430,3416341384.0832863
7794.661604808204,2018-07-27 13:56:31.888,3412650500.5266047
7852.650579357981,2018-07-27 14:56:31.238,3621571750.3251963
7841.536263466942,2018-07-27 15:56:31.829,3605544883.640661
8137.985894269032,2018-07-27 16:56:32.991,4050522069.0753627
8141.721247880793,2018-07-27 17:56:32.324,4021851221.864952
8154.249535507023,2018-07-27 18:56:30.876,4050958340.788916
8249.663803267595,2018-07-27 19:56:31.210,4202670986.563907
8202.899583600569,2018-07-27 20:56:31.581,4244808993.331277
8224.91045534024,2018-07-27 21:56:31.195,4217242316.116176
8231.783955990759,2018-07-27 22:56:32.343,3924832067.7734976
8232.334615231164,2018-07-27 23:56:33.700,3757157402.7090683
8145.333168120666,2018-07-28 00:56:31.044,3624913497.9544983
8158.371538733945,2018-07-28 01:56:30.786,3594984397.592237
8168.154038425393,2018-07-28 02:56:33.006,3559338040.1708994
8182.993930029207,2018-07-28 03:56:32.097,3561550335.1103854
8154.601283167966,2018-07-28 04:56:32.203,3629404814.1492324
8199.225161985742,2018-07-28 05:56:32.385,3688686215.328296
8193.760278870568,2018-07-28 06:56:31.154,3746333652.9188204
8198.128384911472,2018-07-28 07:56:30.677,3863474584.4430304
8209.713117355632,2018-07-28 08:56:30.274,3956795762.691018
8210.365221679915,2018-07-28 09:56:30.630,4019014441.2626734
8184.587855505123,2018-07-28 10:56:33.244,4039484486.6262
8174.760211258252,2018-07-28 11:56:31.470,4116787937.482081
8185.48139455298,2018-07-28 12:56:30.755,4346052437.784141
8176.502528881032,2018-07-28 13:56:31.895,4339016555.304299
8156.313807008375,2018-07-28 14:56:31.592,4205143110.162808
8155.60532840992,2018-07-28 15:56:31.187,4271361528.9790773
8092.179696126675,2018-07-28 16:56:30.549,4090101937.3364058
8172.803079804605,2018-07-28 17:56:31.549,3860764925.2216268
8182.688639801643,2018-07-28 18:56:31.960,3901697700.185621
8186.550279957708,2018-07-28 19:56:33.039,3834841215.579507
8206.552469239705,2018-07-28 20:56:31.773,3804747423.645207
8166.999581729785,2018-07-28 21:56:31.596,3757758167.3223624
8166.654264836232,2018-07-28 22:56:31.593,3716680492.663492
8198.002927677522,2018-07-28 23:56:31.855,3740476703.9386334
8192.13570223742,2018-07-29 00:56:32.228,3659115450.6126037
8238.029464116884,2018-07-29 01:56:32.439,3765485765.107464
8239.292468393072,2018-07-29 02:56:32.201,3789720624.93743
8239.989909642483,2018-07-29 03:56:31.322,3795900425.904766
8218.164002652147,2018-07-29 04:56:31.300,3699770484.582407
8191.765849046273,2018-07-29 05:56:30.877,3658388820.9334545
8200.57021591777,2018-07-29 06:56:30.291,3584535418.221348
8191.925544579324,2018-07-29 07:56:30.039,3439434814.9245625
8178.659968091661,2018-07-29 08:56:31.452,3302339939.77413
8162.956334145381,2018-07-29 09:56:32.211,3251314691.372896
8149.701819448417,2018-07-29 10:56:33.590,3195697740.957013
8143.819955041587,2018-07-29 11:56:31.367,3078188951.877487
8159.428469338039,2018-07-29 12:56:30.635,2887837117.4225883
8200.922739958058,2018-07-29 13:56:31.243,2831490773.015813
8188.794780455394,2018-07-29 14:56:31.829,2778927319.712475
8210.81772695153,2018-07-29 15:56:31.425,2720072660.444997
8216.330023380315,2018-07-29 16:56:31.723,2594326113.4689474
8171.56970816075,2018-07-29 17:56:31.130,2401858327.2928786
8183.536159942574,2018-07-29 18:56:31.034,2406065244.0899134
8195.171962850225,2018-07-29 19:56:31.426,2447143723.652601
8209.435749569813,2018-07-29 20:56:31.221,2464856488.024784
8185.409119314228,2018-07-29 21:56:31.806,2495475955.7163835
8192.47619166365,2018-07-29 22:56:31.003,2533424167.981812
8189.5925457133835,2018-07-29 23:56:31.317,2515220463.9433417
8197.593575814208,2018-07-30 00:56:31.237,2598593361.850844
8150.914530089059,2018-07-30 01:56:32.451,2626874249.4796205
8183.436926603559,2018-07-30 02:56:32.196,2695545572.8399887
8191.489103456003,2018-07-30 03:56:30.529,2687240555.119054
8182.529484754968,2018-07-30 04:56:31.584,2722918961.751486
8184.170384519098,2018-07-30 05:56:31.806,2703452754.914422
8178.29109383555,2018-07-30 06:56:31.502,2722571270.665538
8138.523892885283,2018-07-30 07:56:31.749,2733504038.3003774
8156.8380346336835,2018-07-30 08:56:31.310,2788833651.854323
8159.92221204377,2018-07-30 09:56:31.292,2765023479.0553164
8166.139480509489,2018-07-30 10:56:34.353,2783823935.296402
8165.83162509054,2018-07-30 11:05:26.047,2781137750.384742
8157.924375699649,2018-07-30 12:05:21.147,2810546043.6883855
8153.704071181376,2018-07-30 13:05:19.521,2821435733.537998
8127.311803645309,2018-07-30 14:05:21.172,2805682479.138327
8116.398710845333,2018-07-30 15:05:19.704,2844997077.6973033
8186.520919496834,2018-07-30 16:05:19.029,2902654813.142408
8136.305909655231,2018-07-30 17:05:20.072,2716184535.545629
8131.9530456424145,2018-07-30 18:05:18.086,2791971392.0323067
7909.128310710321,2018-07-30 19:05:20.425,2872876916.4266148
7967.040720250764,2018-07-30 20:05:20.401,3055698630.5736704
8084.67824110021,2018-07-30 21:05:20.034,3300379138.119044
8155.95353702248,2018-07-30 22:05:20.620,3420888095.3433547
8141.360131394115,2018-07-30 23:05:21.555,3444569350.706927
8173.661130686507,2018-07-31 00:05:18.477,3540704937.105298
8162.664552202972,2018-07-31 01:05:19.744,3469357850.6149387
8160.331964579861,2018-07-31 02:05:20.365,3368402380.1674643
8155.359232423869,2018-07-31 03:05:20.180,3429757577.67144
8123.30668809954,2018-07-31 04:05:20.370,3538022561.6900134
8122.665578326429,2018-07-31 05:05:20.846,3629798158.53223
8103.289677881834,2018-07-31 05:24:39.629,3650167716.734586
8125.097407247269,2018-07-31 06:24:34.201,3732257465.3904023
8130.241982770838,2018-07-31 07:24:34.728,3804856266.4680557
8124.480071175917,2018-07-31 08:24:33.745,3847155265.2028427
8090.746142180171,2018-07-31 09:24:34.544,3873958558.488522
8011.020308814374,2018-07-31 10:24:37.300,4539983697.448381
7965.21701042093,2018-07-31 11:24:20.089,4661770363.98462
7971.244155220978,2018-07-31 12:24:20.232,4782155119.782808
7907.870808723759,2018-07-31 13:24:19.979,4781817509.03545
7818.83434807688,2018-07-31 14:24:20.151,5072116516.607275
7755.042411082229,2018-07-31 15:24:20.657,5260756468.603925
7740.236961159392,2018-07-31 16:24:22.722,5290589284.4416
7763.14533798252,2018-07-31 17:24:21.524,5158313875.199917
7757.649245525128,2018-07-31 18:24:20.936,5210984404.716385
7724.2855387514455,2018-07-31 19:24:21.349,4890287310.877958
7763.303001935599,2018-07-31 20:24:21.860,4783200775.460965
7733.6195980804305,2018-07-31 21:24:20.841,4543574596.821871
7703.911310017579,2018-07-31 22:24:19.730,4506052103.838182
7728.9014879213155,2018-07-31 23:24:20.686,4499927061.316018
7687.158216137183,2018-08-01 00:24:20.698,4475903213.220141
7721.854504569406,2018-08-01 01:24:20.008,4671747066.313709
7678.433157720366,2018-08-01 02:24:21.479,4690969155.090851
7528.864873919263,2018-08-01 03:24:21.018,4686404761.213752
7545.1399040824845,2018-08-01 04:24:20.890,4712465095.272434
7567.280078652548,2018-08-01 05:24:22.767,4789851994.922447
7543.63965115761,2018-08-01 06:24:19.486,5792027677.15678
7530.824343111434,2018-08-01 07:24:20.707,8741569776.196602
7607.354915799572,2018-08-01 08:24:22.201,9238296025.860893
7543.057386623341,2018-08-01 09:24:19.916,9860293640.569607
7615.181875243124,2018-08-01 10:24:20.579,11262739796.78509
7585.506633315064,2018-08-01 11:24:19.475,11241296001.473738
7637.186734465472,2018-08-01 12:24:20.729,11338199147.825428
7546.364273547417,2018-08-01 13:24:20.357,11362002339.911566
7642.332074857592,2018-08-01 14:24:20.143,11457008405.067553
7671.265680541253,2018-08-01 15:24:21.517,11539796942.606834
7570.294320959967,2018-08-01 16:24:21.017,11678125106.744596
7576.005733395179,2018-08-01 17:24:20.676,11545768415.160656
7575.543938789141,2018-08-01 18:24:21.070,11517790243.115705
7567.876621760937,2018-08-01 19:24:21.305,11508497965.538633
7549.36623655738,2018-08-01 20:24:21.305,11479640120.614872
7555.28747421384,2018-08-01 21:24:20.781,11472731986.23024
7526.181015113194,2018-08-01 22:24:19.585,11463237579.298323
7523.250531083596,2018-08-01 23:24:20.930,11539281661.527174
7588.714635101219,2018-08-02 00:24:19.862,11659492713.76268
7631.88083810192,2018-08-02 01:24:21.480,11588956663.905928
7663.940163657638,2018-08-02 02:24:20.760,11662233168.613106
